Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2005,0.0,,,7268.8384,16531.852,16401.475,3620.7524,218.3903,129.1825,0.354897,469.41443,44640.25992699999,90.05808986269885,60596107.0,17.919741224554624,570338370.0,2949336250000.0
ETS_UK,UK ETS,ETS,Implemented,United Kingdom,Europe & Central Asia,High income,2005,0.0,,,7268.8384,16531.852,16401.475,3620.7524,218.3903,129.1825,0.354897,469.41443,44640.25992699999,90.05808986269885,60596107.0,17.919741224554624,570338370.0,2949336250000.0
Tax_UY,Uruguay CO2 tax,Carbon tax,Implemented,Uruguay,Latin America & Caribbean,High income,2005,0.0,,,595.9108,6054.649,2943.353,121.30613,4347.069,1.6188593,0.06998267,146.9041,14210.880871970003,67.51103528651304,3285776.0,15.005113711612479,5737104.0,41426488281.0
ETS_US_Washington,Washington CCA,ETS,Implemented,Washington,North America,High income,2005,0.0,,,21462.967,37929.918,20127.137,7482.6743,2421.9248,163.53976,6.8077793,767.1835,90362.15213929999,88.0014697717845,295716666.0,19.504912347792956,6126903300.0,17486326000000.0
Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Implemented,Zacatecas,Latin America & Caribbean,Upper middle income,2005,0.0,,,1261.0115,11594.16,4981.7207,274.50177,703.9665,0.4827005,0.2286476,240.33064,19056.4024581,93.60052213012725,105811504.0,18.477169814387544,463435520.0,1914349125000.0
Tax_AL,Albania carbon tax,Carbon tax,Implemented,Albania,Europe & Central Asia,Upper middle income,2006,0.0,,,7638.776,14823.412,14102.913,4606.9087,2518.5156,304.84976,9.363772,383.1052,44387.84403199999,82.37638433990973,3050805.0,14.930916375967547,3910715.0,25081955078.0
Tax_CA_Alberta,Alberta carbon tax,Carbon tax,Abolished,Alberta,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
Tax_AR,Argentina carbon tax,Carbon tax,Implemented,Argentina,Latin America & Caribbean,Upper middle income,2006,0.0,,,250.46167,7239.426,10259.549,521.03186,2565.3591,4.699477,0.0060734195,82.52249,20923.0556704195,84.83195260572631,39622113.0,17.49489795470171,174341660.0,669131875000.0
ETS_AU1,Australia CPM,ETS,Abolished,Australia,East Asia & Pacific,High income,2006,0.0,,,31834.912,23974.172,12599.49,0.0,1940.7023,280.7604,12.660903,596.8298,71239.52740300001,96.02614797402377,20590566.0,16.840343616264448,391372540.0,1046379187500.0
ETS_AU2,Australia Safeguard Mechanism,ETS,Implemented,Australia,East Asia & Pacific,High income,2006,0.0,,,31834.912,23974.172,12599.49,0.0,1940.7023,280.7604,12.660903,596.8298,71239.52740300001,96.02614797402377,20590566.0,16.840343616264448,391372540.0,1046379187500.0
ETS_AT,Austria ETS,ETS,Implemented,Austria,Europe & Central Asia,High income,2006,0.0,,,5643.941,20540.688,10826.249,0.0,11528.207,566.70715,7.2380495,1229.8989,50342.929099500005,73.5175299928418,8269901.0,15.928133216869202,76796200.0,396810500000.0
Tax_MX_BC,Baja California carbon tax,Carbon tax,Abolished,Baja California,Latin America & Caribbean,Upper middle income,2006,0.0,,,1335.1365,11049.428,5434.619,270.89163,759.0201,1.1218344,0.24929652,218.15648,19068.62284092,93.44766871030252,107253666.0,18.490707306330087,474522560.0,2008778000000.0
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_BC,BC OBPS,ETS,Implemented,British Columbia,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2006,0.0,,,20920.826,37066.062,19635.703,7416.8755,2555.7732,240.39104,7.3791127,764.5095,88607.5193527,87.60271314111078,298730208.0,19.515051412990527,6045326300.0,17986252000000.0
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA,Canada federal OBPS,ETS,Implemented,Canada,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
Tax_CL,Chile carbon tax,Carbon tax,Implemented,Chile,Latin America & Caribbean,High income,2006,0.0,,,2425.2224,9721.198,5105.246,0.0,4569.654,1.1337062,0.0,270.8718,22093.325906200003,78.08542033573453,16509195.0,16.619428116951603,64048280.0,307463781250.0
ETS_CN,China national ETS,ETS,Implemented,China,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
Tax_CO,Colombia carbon tax,Carbon tax,Implemented,Colombia,Latin America & Caribbean,Upper middle income,2006,0.0,,,1038.3912,3502.4976,1584.5657,0.0,2665.4548,3.9446046,0.0,38.04411,8832.898014600001,69.34818549784187,42691081.0,17.569500603927125,62465710.0,442369937500.0
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2006,0.0007789250830131,,883.1850564,11905.475,20315.85,9744.117,0.0,11.506703,3003.5242,1.0886565,1764.363,46745.92455949999,89.77347735754972,5437425.0,15.508816345091068,59500240.0,269181968750.0
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2006,4.5692135158066334e-05,0.0,13.9843,27015.574,12996.845,6978.1387,0.0,26.799807,151.46854,0.0,88.1664,47256.99244700001,99.43620037331233,1346885.0,14.113305819294263,16438181.0,32629408203.0
ETS_EU,EU ETS,ETS,Implemented,EU,Europe & Central Asia,High income,2006,0.049766780119725,32.353992,,7666.3223,17422.01,9579.628,5612.3936,1909.5542,483.06998,15.5069065,544.99426,43233.4792465,80.1877639834101,,,3752004600.0,16598173757810.0
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2006,0.0007842546022626,21.84772,583.5267,16359.633,23327.895,8408.264,11629.909,5835.6147,79.02256,1.7155968,6417.01,72059.0638568,66.74495812987354,5266248.0,15.476828902386904,68374000.0,240313640625.0
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2006,0.0,,,2423.4644,17757.492,7426.378,19399.234,2426.1594,94.02482,0.513045,193.44331,49720.708975,55.524820480498796,62049831.0,17.94344836211727,406669020.0,2642314750000.0
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
ETS_DE,Germany ETS,ETS,Implemented,Germany,Europe & Central Asia,High income,2006,0.0,,,12035.344,17836.01,11261.282,5476.929,655.53894,1025.1161,74.12489,724.2506,49088.59553,83.79265195082269,81701971.0,18.21858869662584,886434300.0,3933134250000.0
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
Tax_IS,Iceland carbon tax,Carbon tax,Implemented,Iceland,Europe & Central Asia,High income,2006,0.0,,,3930.6067,33758.36,0.0,0.0,64134.21,0.0,0.0,27072.486,128895.6627,29.23990296533073,303883.0,12.624401328621218,3154382.0,13909886718.0
ETS_ID,Indonesia ETS,ETS,Implemented,Indonesia,East Asia & Pacific,Upper middle income,2006,0.0,,,1413.9197,2964.5757,1586.2834,0.0,109.97976,0.0,0.0,89.14769,6163.90625,96.76946011305738,233951650.0,19.270625032315074,346365760.0,1231282125000.0
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,2006,0.0,,,6505.9507,26592.049,10753.345,0.0,453.6568,1016.1672,0.0,94.037384,45415.206084000005,96.5565247439206,4268775.0,15.266837693058676,47597384.0,262739781250.0
Tax_IL,Israel carbon tax,Carbon tax,Implemented,Israel,Middle East & North Africa,High income,2006,0.0,,,13338.214,19399.074,3175.597,0.0,5.860137,3.906758,0.0,0.0,35922.651895,99.97281131964158,6844029.0,15.738887297386134,62148964.0,239686140625.0
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,2006,0.0,,,10251.329,23249.111,6918.1436,6356.473,1855.1328,44.599052,41.687683,525.5972,49242.073334999994,82.08140084806608,127997247.0,18.66751932165276,1263440400.0,5809891000000.0
ETS_KZ,Kazakhstan ETS,ETS,Implemented,Kazakhstan,Europe & Central Asia,Upper middle income,2006,0.0,,,20465.084,7774.669,4130.8594,0.0,1289.779,0.0,0.0,0.0,33660.3914,96.16825905357713,16103718.0,16.594560797068553,219633150.0,240675625000.0
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,2006,0.0,,,14049.079,26216.314,6977.9243,8284.797,193.12984,13.306515,1.7278178,15.706863,55751.98533579999,84.738358670904,48006518.0,17.68684737215048,503478180.0,1863317000000.0
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,2006,5.826683243524776e-06,0.0,0.0,454.39536,8705.081,7493.5327,0.0,3250.9133,55.426987,0.0,60.555496,20019.904843,83.18225880990018,2219039.0,14.612585227890163,8310115.0,43721562500.0
Tax_LI,Liechtenstein carbon tax,Carbon tax,Implemented,Liechtenstein,Europe & Central Asia,High income,2006,0.0,,,7638.776,14823.412,14102.913,4606.9087,2518.5156,304.84976,9.363772,383.1052,44387.84403199999,82.37638433990973,35002.0,10.463189051084006,231089.0,
Tax_LU,Luxembourg carbon tax,Carbon tax,Implemented,Luxembourg,Europe & Central Asia,High income,2006,0.0,,,2277.4553,75120.875,30260.621,0.0,629.40405,327.87677,119.387276,364.9002,109100.519596,98.67867879883786,472869.0,13.066575788260609,11905623.0,33926964843.0
ETS_US_MA,Massachusetts ETS,ETS,Implemented,Massachusetts,North America,High income,2006,0.0,,,20920.826,37066.062,19635.703,7416.8755,2555.7732,240.39104,7.3791127,764.5095,88607.5193527,87.60271314111078,298730208.0,19.515051412990527,6045326300.0,17986252000000.0
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,2006,0.0,,,1335.1365,11049.428,5434.619,270.89163,759.0201,1.1218344,0.24929652,218.15648,19068.62284092,93.44766871030252,107253666.0,18.490707306330087,474522560.0,2008778000000.0
ETS_MX,Mexico ETS,ETS,Implemented,Mexico,Latin America & Caribbean,Upper middle income,2006,0.0,,,1335.1365,11049.428,5434.619,270.89163,759.0201,1.1218344,0.24929652,218.15648,19068.62284092,93.44766871030252,107253666.0,18.490707306330087,474522560.0,2008778000000.0
ETS_MO,Montenegro ETS,ETS,Implemented,Montenegro,Europe & Central Asia,Upper middle income,2006,0.0,,,7638.776,14823.412,14102.913,4606.9087,2518.5156,304.84976,9.363772,383.1052,44387.84403199999,82.37638433990973,633876.0,13.359610208288556,2062832.1,8865782226.0
Tax_NL,Netherlands carbon tax,Carbon tax,Implemented,Netherlands,Europe & Central Asia,High income,2006,0.0,,,5439.7383,34380.848,24135.258,562.4263,17.053675,443.20517,5.7099543,984.0788,65968.3181993,96.94933271874534,16493851.0,16.618498263375315,173279360.0,928825125000.0
Tax_CA_NB,New Brunswick carbon tax,Carbon tax,Abolished,New Brunswick,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_NB,New Brunswick OBPS,ETS,Implemented,New Brunswick,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2006,0.0,,,6222.3525,20514.344,9123.611,0.0,15071.942,397.82498,0.0,3042.5127,54372.58718,65.95291737964344,4181943.0,15.246286768158917,37304428.0,148609625000.0
Tax_CA_NL,Newfoundland and Labrador carbon tax,Carbon tax,Abolished,Newfoundland and Labrador,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_NL,Newfoundland and Labrador PSS,ETS,Implemented,Newfoundland and Labrador,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
Tax_CA_NT,Northwest Territories carbon tax,Carbon tax,Abolished,Northwest Territories,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2006,0.0006471827348678,82.79529054,1273.548635,1545.9736,25281.477,9317.808,0.0,68483.93,364.88345,4.073385,260.16595,105258.31138499998,34.33957672738321,4660487.0,15.354630721649007,43859000.0,436082843750.0
ETS_CA_NS,Nova Scotia OBPS,ETS,Implemented,Nova Scotia,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_Ontario,Ontario CaT,ETS,Abolished,Ontario,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_Ontario2,Ontario EPS,ETS,Implemented,Ontario,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_US_Oregon,Oregon ETS,ETS,Implemented,Oregon,North America,High income,2006,0.0,,0.0,20920.826,37066.062,19635.703,7416.8755,2555.7732,240.39104,7.3791127,764.5095,88607.5193527,87.60271314111078,298730208.0,19.515051412990527,6045326300.0,17986252000000.0
Tax_PL,Poland carbon tax,Carbon tax,Implemented,Poland,Europe & Central Asia,High income,2006,0.0024037064014842,0.067865626,,17535.156,7485.777,3779.8484,0.0,143.41281,17.979275,0.0,163.57523,29125.748714999998,98.8842610770976,38071169.0,17.454967860746954,336387230.0,752809312500.0
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,Europe & Central Asia,High income,2006,0.0,,,3650.1533,16188.461,3913.3315,0.0,2774.1204,743.13605,1.270318,531.2201,27801.692668,85.43345214134644,10524123.0,16.169180703665077,64856124.0,305521562500.0
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2006,0.0,,,20920.826,37066.062,19635.703,7416.8755,2555.7732,240.39104,7.3791127,764.5095,88607.5193527,87.60271314111078,298730208.0,19.515051412990527,6045326300.0,17986252000000.0
ETS_JP_Saitama,Saitama ETS,ETS,Implemented,Saitama,East Asia & Pacific,High income,2006,0.0,,,10251.329,23249.111,6918.1436,6356.473,1855.1328,44.599052,41.687683,525.5972,49242.073334999994,82.08140084806608,127997247.0,18.66751932165276,1263440400.0,5809891000000.0
ETS_CA_SK,Saskatchewan OBPS,ETS,Abolished,Saskatchewan,North America,High income,2006,0.0,,,10300.295,35229.15,26579.883,7940.1885,28802.584,201.85107,1.7140154,852.6282,109908.29378540002,65.60863199350189,32759174.0,17.304693633481858,566315400.0,1692257375000.0
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2006,0.0,,,12835.878,3123.369,438.40204,111.25418,884.033,7.5297728,0.19271643,16.911768,17417.57047723,94.14429562054394,1318054030.0,20.99942226687539,6486184400.0,10557085000000.0
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,East Asia & Pacific,High income,2006,0.0,,,13.194725,117029.72,18492.268,0.0,0.0,0.0,0.0,335.94135,135871.124075,99.75275000314669,4407064.0,15.298719492977892,40600000.0,333889531250.0
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2006,0.0002894886573017,0.0,45.7668,8985.196,15795.719,5220.7363,7405.574,4793.334,0.0,0.0,154.44687,42355.00617,70.83377860832455,2003116.0,14.510215025323447,17184160.0,61767562500.0
Tax_ZA,South Africa carbon tax,Carbon tax,Implemented,South Africa,Sub-Saharan Africa,Upper middle income,2006,0.0,,,18951.213,6080.452,748.96014,536.1682,154.95828,0.6417334,0.9946868,25.344625,26498.7326652,97.29003068081414,49998271.0,17.72749900279521,446744320.0,747384812500.0
